logistic_regression,logreg_log2fc,random_forest_classification,rf_log2fc
ENSG00000166508,1.4932016410148972,ENSG00000168454,-0.024034250320093195
ENSG00000111269,0.35720449326430437,ENSG00000168461,0.8174933455812523
ENSG00000080503,0.04172279372334575,ENSG00000168476,0.8520552312461751
ENSG00000136159,0.7001530794041866,ENSG00000168477,-0.19196806374269482
ENSG00000108932,0.4635063511912799,ENSG00000168824,-1.0187345074652114
ENSG00000168802,0.5314628142222468,ENSG00000168772,0.30426941014296793
ENSG00000151353,0.3089615038112443,ENSG00000168827,0.44695902540157384
ENSG00000186481,0.49580232116103096,ENSG00000168779,0.5835449079672075
ENSG00000231911,0.05900253635529033,ENSG00000168781,1.5203202424762532
ENSG00000184634,1.1581174477196616,ENSG00000168785,0.9751719419952929
ENSG00000230837,0.11783434316470484,ENSG00000168792,0.17872289098894711
ENSG00000055147,0.6897212736787286,ENSG00000168795,0.5949550253524758
ENSG00000275004,0.08238133771404238,ENSG00000168802,0.5314628142222468
ENSG00000112033,0.5455995510051532,ENSG00000168803,0.9673619835030811
ENSG00000220157,0.06811966523874326,ENSG00000168806,0.529750200468277
ENSG00000177181,0.30563925938990255,ENSG00000168807,0.9301513392389329
ENSG00000237682,0.012385062005985612,ENSG00000168813,1.0047947177790832
ENSG00000087152,1.01341946479935,ENSG00000168818,0.6217617179892114
ENSG00000265808,0.08566286156060254,ENSG00000168765,0.15714205503114886
ENSG00000250979,0.03593855230136404,ENSG00000168826,0.2513543383292851
ENSG00000223731,-0.02099163117827685,ENSG00000168778,1.0853020172199854
ENSG00000063177,0.9142470290072655,ENSG00000168056,0.4489773445751144
ENSG00000186897,0.06578286881348323,ENSG00000168060,1.173607660906722
ENSG00000251297,0.015442441548667252,ENSG00000168061,1.705620839427905
ENSG00000089006,1.0078482690725625,ENSG00000168065,1.6368497740656953
ENSG00000167780,1.5367408462550962,ENSG00000168066,0.44991006522361143
ENSG00000236068,-0.07321647170355644,ENSG00000168067,1.1331382069661697
ENSG00000171566,0.5149320932084231,ENSG00000168070,0.037856068028907175
ENSG00000182459,0.1867001869084633,ENSG00000168071,0.5924700915628947
ENSG00000129167,0.12009927871655834,ENSG00000168077,1.5539289673964696
ENSG00000117481,0.3659804950786887,ENSG00000168079,-0.27095091805493066
ENSG00000234511,2.4187116189338993,ENSG00000168081,0.04680524887980708
ENSG00000182791,0.2769983357104283,ENSG00000168090,1.0225560098754167
ENSG00000173272,0.6680899490583538,ENSG00000168685,0.12335189928010593
ENSG00000119397,0.7817631250172221,ENSG00000167863,0.9621958457690871
ENSG00000101442,0.9126269131966378,ENSG00000167874,0.04496025067925302
ENSG00000197061,1.4779098879060744,ENSG00000167880,0.6345693598609871
ENSG00000205560,0.780973019621745,ENSG00000167881,0.19769283016379813
ENSG00000169180,0.9226770590672864,ENSG00000167889,-0.09143922187829841
ENSG00000186567,0.4932157026643922,ENSG00000167900,2.1034257961448515
ENSG00000251566,0.1729059138049207,ENSG00000167904,0.991850664739026
ENSG00000273580,0.05618244423518318,ENSG00000167910,1.6418389524711916
ENSG00000198597,0.08932975791546541,ENSG00000167914,0.37450920812347666
ENSG00000240435,1.1204704012244986,ENSG00000167925,0.6952643396541194
ENSG00000223570,0.27257181037890427,ENSG00000167930,0.957594119130277
ENSG00000250573,0.06513493713423908,ENSG00000167962,0.6243682519941873
ENSG00000223802,0.7763861801367269,ENSG00000167964,-0.24432540185107365
ENSG00000082512,0.8830265541411748,ENSG00000167965,0.7452429360563548
ENSG00000100528,0.5873176516836285,ENSG00000168701,0.5081972691115801
ENSG00000127324,1.6241327124487572,ENSG00000168703,0.19706276307988702
ENSG00000146910,-0.006611470202914818,ENSG00000168710,0.48851981826985025
ENSG00000131023,0.7675750922502789,ENSG00000168724,1.0289345375853056
ENSG00000099834,0.4638215192063475,ENSG00000168734,0.19425683294737706
ENSG00000223864,0.1411131719143005,ENSG00000168743,1.0451677150673886
ENSG00000161609,0.25230506771123423,ENSG00000168748,-0.03378997295537456
ENSG00000225840,0.15107362121975476,ENSG00000168754,0.9966545744363362
ENSG00000277618,1.0997365824691716,ENSG00000168757,0.9087874982428066
ENSG00000240729,0.33237004370671586,ENSG00000168758,0.27004759843645765
ENSG00000240441,0.25108071044413627,ENSG00000168763,0.12720267775964
ENSG00000205767,0.03571479044534405,ENSG00000168038,0.4144355456365165
ENSG00000089060,0.6078105303637837,ENSG00000168040,1.2173863856431812
ENSG00000233929,-0.12312720329631643,ENSG00000167996,1.1562016115266296
ENSG00000149679,1.0476765198200104,ENSG00000168000,0.3525324637143967
ENSG00000227972,0.0593361643403174,ENSG00000168002,1.0684370383693613
ENSG00000158669,0.8810790434568281,ENSG00000168003,0.9514199322413903
ENSG00000259956,0.7394511449261243,ENSG00000168004,0.22884659439197763
ENSG00000162642,0.418654707870576,ENSG00000168005,1.2004002276044763
ENSG00000107201,0.535481813216983,ENSG00000168010,0.043157914944703
ENSG00000090060,1.0443732065078333,ENSG00000168014,0.9219593814071891
ENSG00000236698,0.5861047035569984,ENSG00000168026,-0.072971258917085
ENSG00000130706,0.8238817138732752,ENSG00000168028,1.0601803196238961
ENSG00000213186,1.4653506073569287,ENSG00000168032,0.6295406045138758
ENSG00000240236,0.01956104446466729,ENSG00000168036,0.6391913349254148
ENSG00000110455,0.25629374110230074,ENSG00000167994,-0.06698108666493807
ENSG00000142530,0.472480836051969,ENSG00000167995,0.5578456108886807
ENSG00000170092,0.1101762123345795,ENSG00000171444,-0.7684108132467862
ENSG00000239282,0.6703501459910841,ENSG00000171446,-0.1040706924196281
ENSG00000090861,0.9046011432316181,ENSG00000171448,0.8552127521473971
ENSG00000249997,0.012442299839728072,ENSG00000171450,-0.01575170759077595
ENSG00000240934,0.5377441475267921,ENSG00000171451,0.667592788494104
ENSG00000226107,0.6081025681232567,ENSG00000171453,0.8397656735684547
ENSG00000281039,0.6286738563000542,ENSG00000171456,0.9907715530554286
ENSG00000107984,4.056199179519841,ENSG00000171462,0.686678572460194
ENSG00000231961,0.23658274952037284,ENSG00000171466,1.2995172069538574
ENSG00000229207,0.026080426874826448,ENSG00000171241,1.5480373258254871
ENSG00000228466,0.019242515469796564,ENSG00000171201,0.329419675100702
ENSG00000163531,-0.004247937176988792,ENSG00000171202,0.8092446333114234
ENSG00000182179,0.023636603286664837,ENSG00000168421,0.15000806346237328
ENSG00000241286,-0.019601239928023977,ENSG00000171206,0.6972140967283131
ENSG00000231434,0.08481248502068,ENSG00000171208,1.045486413333331
ENSG00000126218,0.47547925350365183,ENSG00000171209,-0.02220892611941943
ENSG00000119699,0.27616356267918807,ENSG00000171217,0.03187435093470156
ENSG00000249471,1.136944096212682,ENSG00000171219,0.5011532095900174
ENSG00000148730,0.8616853236123578,ENSG00000171222,0.4195452966939479
ENSG00000244681,0.02373826766584186,ENSG00000171223,-0.9674768424701545
ENSG00000184276,0.34978819581491194,ENSG00000171224,1.3110529206130743
ENSG00000110148,0.011859255743477015,ENSG00000171227,-0.08602545175620957
ENSG00000173432,-0.973105822130675,ENSG00000171236,-0.7646328069682751
ENSG00000242692,0.0886835701445988,ENSG00000169900,0.008087795699888461
ENSG00000108797,0.9537415341432017,ENSG00000171243,0.9654031792455031
ENSG00000271919,0.05278902930906975,ENSG00000171246,0.22499452725892521
ENSG00000154645,0.20562735298794627,ENSG00000171204,0.8548421121688907
ENSG00000152292,0.11092578174235368,ENSG00000171049,-0.6400779785580648
ENSG00000185028,0.00576144522380314,ENSG00000171051,-0.057937521661126645
ENSG00000198000,0.8657051164818612,ENSG00000171054,-0.07494574173418483
ENSG00000231735,0.05237624060351881,ENSG00000171055,0.4795749080621219
ENSG00000239527,0.0587867103907817,ENSG00000171056,-0.0661000255730525
ENSG00000244490,0.057693470393107626,ENSG00000171067,0.2168694142907297
ENSG00000103932,1.115677299625113,ENSG00000171084,0.7230410497966049
ENSG00000166670,0.5013847169683721,ENSG00000171094,0.11347479221711458
ENSG00000259105,0.0636099953404749,ENSG00000171097,0.7775957704498029
ENSG00000204072,0.44855292400147384,ENSG00000171431,0.7263118749877082
ENSG00000157613,0.978855750747415,ENSG00000171320,1.8249224928240844
ENSG00000140326,0.7470398142845713,ENSG00000171346,0.43797813444738676
ENSG00000152785,-0.0538808452553006,ENSG00000171443,0.7075992243353593
ENSG00000188508,-0.01871861828928515,ENSG00000171360,0.025105146386195994
ENSG00000022277,1.1271949192104893,ENSG00000171365,0.4376404886406964
ENSG00000275129,1.6731717830575592,ENSG00000171368,0.1197498941177686
ENSG00000182087,0.3939120802829157,ENSG00000171401,0.34577104743844844
ENSG00000240854,0.3208669383034355,ENSG00000171402,0.00017665274853953528
ENSG00000196504,0.5485063452122034,ENSG00000171405,1.9553640790544005
ENSG00000255057,0.049572948548363804,ENSG00000171408,-0.36899064567224715
ENSG00000101972,0.9360335672770121,ENSG00000171421,0.6239182553272578
ENSG00000176988,-0.0361126896323096,ENSG00000171425,1.098853227173548
ENSG00000253440,0.21548171761862955,ENSG00000171428,-0.2995911923023553
ENSG00000172519,0.027141525912974758,ENSG00000171316,0.8669062481534309
ENSG00000225769,0.00850618132776118,ENSG00000171433,-0.6515698209527088
ENSG00000165775,1.016094618128622,ENSG00000171435,0.13092771018735153
ENSG00000167895,0.09233843446597367,ENSG00000171357,-0.3374020782298539
ENSG00000236496,0.17683998176031746,ENSG00000168546,-0.05357402592211247
ENSG00000167468,0.38196327822309595,ENSG00000168556,0.3526585185511224
ENSG00000113300,1.0716917178890086,ENSG00000168564,0.24959802261099773
ENSG00000159055,1.2672177372355504,ENSG00000168566,0.7509884373016926
ENSG00000185078,-0.01774878316715802,ENSG00000168569,0.7635030205549551
ENSG00000203647,0.35893673669122883,ENSG00000168575,0.47811330637781513
ENSG00000259686,-0.1324679021015656,ENSG00000168589,0.0074965092806910105
ENSG00000264444,0.02944779903236988,ENSG00000168591,0.856408759392882
ENSG00000133657,0.4660599514229622,ENSG00000168594,0.017472420199083794
ENSG00000204778,0.8196348026158861,ENSG00000168610,0.3897498492431968
ENSG00000125970,1.3240188712128846,ENSG00000168412,0.15125789531279554
ENSG00000163166,0.27868692029141773,ENSG00000168350,0.36815113666631183
ENSG00000096088,4.445839528390714,ENSG00000171262,0.8496404222797085
ENSG00000184307,0.5114956979358083,ENSG00000168374,0.4810855225191455
ENSG00000184166,0.01059495339189443,ENSG00000168385,0.4708067829624225
ENSG00000166562,1.160289766543774,ENSG00000168386,0.10476208818543586
ENSG00000267023,0.39978436656249405,ENSG00000168393,1.3135615170253199
ENSG00000147160,0.06460396460433468,ENSG00000168394,1.0428970171029541
ENSG00000119820,0.14915092059203428,ENSG00000168395,0.29918224217230627
ENSG00000111912,0.41631809500465256,ENSG00000168397,0.2469250630994777
ENSG00000114204,0.24531953936412182,ENSG00000168398,0.7789736758399377
ENSG00000275052,0.3836725476135374,ENSG00000168404,0.4424013453128035
ENSG00000122584,0.13294646809234117,ENSG00000168405,0.332693870886942
ENSG00000079332,0.6330999043932861,ENSG00000168411,1.3758153878503308
ENSG00000254840,0.2078911864623407,ENSG00000168612,0.7008896723556073
ENSG00000162699,0.05559231581729626,ENSG00000168418,0.04243552802236343
ENSG00000197903,1.5503126680655708,ENSG00000168356,0.1454975838696042
ENSG00000169811,0.08237567828396694,ENSG00000171291,1.0880781492841207
ENSG00000233544,-0.18074835088828223,ENSG00000171295,1.09731898152548
ENSG00000110218,0.7179669191321527,ENSG00000171298,0.8610672006511271
ENSG00000102901,0.4941590064128487,ENSG00000171302,1.2526267052818754
ENSG00000217130,0.05962844520832586,ENSG00000171303,0.006862581628617637
ENSG00000224334,0.008101235526382793,ENSG00000171307,0.7093949016433814
ENSG00000137492,0.942585709092238,ENSG00000171310,0.8630279586049299
ENSG00000253137,0.24680354085124745,ENSG00000171311,0.6192069941374023
ENSG00000259369,1.4138257826507434,ENSG00000171314,0.6058287024869919
ENSG00000227474,0.05300607772895487,ENSG00000168528,0.4682652607173896
ENSG00000136152,0.5438848496198156,ENSG00000168484,0.050295210698954804
ENSG00000102886,0.5301812366870606,ENSG00000168487,-0.2908219831134824
ENSG00000255991,0.04816609016595825,ENSG00000168539,0.06017980344121496
ENSG00000233419,-0.00728221335785012,ENSG00000168490,0.04575045528124638
ENSG00000153561,0.3864690521314209,ENSG00000168491,0.7852134493221479
ENSG00000139053,0.015665202038569387,ENSG00000168495,-0.06746981701000454
ENSG00000286007,0.13082214195153097,ENSG00000168496,1.7618518254637991
ENSG00000198523,0.30756325144666685,ENSG00000168497,-0.3794137230664614
ENSG00000133424,0.9790903442129117,ENSG00000168502,1.0908358960195141
ENSG00000269403,0.48727772082849163,ENSG00000168505,0.014063176110070581
ENSG00000185236,0.27782116426242,ENSG00000168509,0.4034856543172003
ENSG00000106086,1.163305867692658,ENSG00000168517,0.4731060217284697
ENSG00000206530,0.428615353296546,ENSG00000168522,0.731186168289347
ENSG00000081803,0.8220079355726226,ENSG00000168481,0.14444523946859683
ENSG00000227513,0.05313506615224054,ENSG00000168530,1.1986610922380967
ENSG00000239926,-0.010614380074577073,ENSG00000168538,0.5876433355717765
ENSG00000250731,0.37854519170904233,ENSG00000168488,0.9254344612662928
ENSG00000250778,1.3100442485026065,ENSG00000169763,-0.02039208928293501
ENSG00000244245,0.1227256865652136,ENSG00000169857,0.671476466490804
ENSG00000271608,0.7879245235313179,ENSG00000169860,0.21582651724306534
ENSG00000175318,-0.13941286726404578,ENSG00000169862,1.4713716088238527
ENSG00000242866,0.5809614434487422,ENSG00000169871,0.4799040233040719
ENSG00000260746,0.013945706104931102,ENSG00000169876,-0.039353330913908295
ENSG00000103274,0.4849301381255269,ENSG00000169877,0.9470304652009973
ENSG00000121274,0.631330269497528,ENSG00000169884,-0.08414897305014218
ENSG00000103510,0.5805817578658399,ENSG00000169885,0.21183606762738894
ENSG00000237003,0.5953191141608773,ENSG00000169891,0.4339156792188863
ENSG00000179314,0.6071948706211742,ENSG00000169894,-0.9258062093208927
ENSG00000124610,1.8267674829050633,ENSG00000169895,0.5578209310573907
ENSG00000188976,0.3090144094926277,ENSG00000168092,0.6886910772099011
ENSG00000230137,0.052286213686304185,ENSG00000169714,-0.09020889347676331
ENSG00000149273,0.8693147480814023,ENSG00000169641,0.8393812394277687
ENSG00000141696,1.358382849992197,ENSG00000169660,0.3548876506990375
ENSG00000125355,0.09323423228305694,ENSG00000169668,0.18552327029043547
ENSG00000182196,0.47949260742785604,ENSG00000169676,-0.016590297537741307
ENSG00000158006,-0.036739846870777804,ENSG00000169682,1.2391586654484623
ENSG00000198315,0.803406362004023,ENSG00000169683,1.14790906272767
ENSG00000216966,0.3075999858965103,ENSG00000169684,0.3823195854675613
ENSG00000197153,1.7618507683711193,ENSG00000169688,5.010969017535561
ENSG00000115368,0.3132016796320043,ENSG00000169689,1.3267657058504367
ENSG00000166492,0.04623593597190523,ENSG00000169692,-0.09328213732481672
ENSG00000213856,0.0028642265471279724,ENSG00000169696,1.0876210602764598
ENSG00000180104,0.6417682440611108,ENSG00000169896,0.7177000457507674
ENSG00000232015,1.000355610692583,ENSG00000169635,0.7301528490816991
ENSG00000212789,0.036798116200576284,ENSG00000169427,1.0425008759136225
ENSG00000234575,0.15252284175345135,ENSG00000169429,0.3784252437582474
ENSG00000196114,0.5592231673969407,ENSG00000169432,-0.1611762270851962
ENSG00000239861,0.26859778586329214,ENSG00000169435,0.35396226294875255
ENSG00000179295,0.989548128775553,ENSG00000169436,1.5519284823162385
ENSG00000268922,0.7482139685552455,ENSG00000169439,1.0788166051758319
ENSG00000101276,0.8455385746513191,ENSG00000169442,0.7870333758001893
ENSG00000232736,0.05131459836969901,ENSG00000169446,1.1311631875943533
ENSG00000133111,0.5903321425135131,ENSG00000169484,-0.02341897859130384
ENSG00000149231,0.7334080906850775,ENSG00000169488,0.12790197632762498
ENSG00000233455,0.05121110598974408,ENSG00000169490,0.2570176000174733
ENSG00000147127,0.10828798320053049,ENSG00000169855,2.5952091306606633
ENSG00000164073,0.5009866751399725,ENSG00000169856,1.8377784510973325
ENSG00000137509,0.055542704077069516,ENSG00000169777,0.09314759965646395
ENSG00000085063,0.8067827151832843,ENSG00000169783,1.0857171124043266
ENSG00000131381,0.31349603261346637,ENSG00000169789,0.014296069179894209
ENSG00000233701,0.012506917999313569,ENSG00000169800,0.20514499385748186
ENSG00000214269,0.04618270504507116,ENSG00000169807,0.10741566134715892
ENSG00000262165,0.7789168795136974,ENSG00000169811,0.08237567828396694
ENSG00000107937,1.153424980473856,ENSG00000169813,0.7711814280024614
ENSG00000184602,0.6578565953043354,ENSG00000169814,0.132240936108162
ENSG00000171540,0.054619633320185663,ENSG00000169826,0.8655012396011887
ENSG00000141096,0.04180251342359137,ENSG00000169836,0.012881357241940911
ENSG00000257803,0.9446945807229954,ENSG00000169840,-0.046487679582956694
ENSG00000206536,0.04301187325854876,ENSG00000169851,0.709246280090875
ENSG00000233190,0.004585979545768254,ENSG00000169495,0.5060590144211912
ENSG00000064012,0.47105176447508157,ENSG00000169059,1.138624901932339
ENSG00000156017,0.9231142155030101,ENSG00000169016,0.8354429055450843
ENSG00000130811,0.5839319130590255,ENSG00000169064,0.14508520457394009
ENSG00000011021,0.2729907850489255,ENSG00000169067,0.11419248685804279
ENSG00000239374,-0.06733810113986913,ENSG00000169071,0.3267442923606432
ENSG00000078295,0.1877470353850274,ENSG00000169075,0.007463814126481028
ENSG00000167113,0.15145562201965745,ENSG00000169083,-0.10986098838380176
ENSG00000019186,0.1869423378335676,ENSG00000169084,0.5094406129465683
ENSG00000267809,0.20445670453109854,ENSG00000169085,0.07426077483290738
ENSG00000234619,0.01826266535332627,ENSG00000169087,0.6939112750523471
ENSG00000278845,0.4163016292317052,ENSG00000169093,0.2225180032155496
ENSG00000216307,0.1715472305668251,ENSG00000169100,0.7103388694934818
ENSG00000138769,0.16724884173214338,ENSG00000169704,0.06040162683931222
ENSG00000093217,0.12728334068802472,ENSG00000169116,0.7966148150866605
ENSG00000219481,0.490847987798956,ENSG00000168939,0.4591013404273998
ENSG00000113845,0.4689367777931066,ENSG00000168899,0.35404269699907953
ENSG00000198183,0.2990059770875723,ENSG00000168903,0.3156823815369891
ENSG00000231086,0.03607027526786969,ENSG00000168904,0.5672955978698226
ENSG00000196118,0.572914892974943,ENSG00000168906,0.663765844012465
ENSG00000211793,0.1928540092807819,ENSG00000168907,0.14446864496261538
ENSG00000156140,0.3289354819812462,ENSG00000168916,0.15892495339656199
ENSG00000178927,1.085676550438528,ENSG00000168917,0.7367921640069177
ENSG00000211460,0.5452894162971527,ENSG00000168918,0.08617487570476001
ENSG00000100883,0.6492240948146089,ENSG00000168924,0.19668551879411744
ENSG00000213777,1.2091396376788939,ENSG00000168925,-0.03925815719567268
ENSG00000198034,0.9586729095448367,ENSG00000168928,0.027446243402599713
ENSG00000233278,-0.01648169797051574,ENSG00000169105,0.6943160848186194
ENSG00000078399,0.2245868939246718,ENSG00000169710,1.3784642156392914
ENSG00000251587,-0.0353872041071657,ENSG00000169347,0.9737508177426116
ENSG00000102539,-0.028439843206662513,ENSG00000169718,0.8444798435389309
ENSG00000244687,0.905463551964325,ENSG00000169727,0.8243218074876673
ENSG00000150938,0.33609165056177837,ENSG00000169733,0.6807982426739336
ENSG00000151612,0.2519027322552101,ENSG00000169738,-0.8898526429630227
ENSG00000166439,0.6482941692909399,ENSG00000169740,0.9080158932288303
ENSG00000167034,0.4753491403551342,ENSG00000169744,-0.1855790046783472
ENSG00000032219,0.5974556376548579,ENSG00000169750,1.5137961372615254
ENSG00000015592,0.1170563684712892,ENSG00000169752,0.0031016644573602647
ENSG00000112159,0.1943414971584625,ENSG00000169756,0.9282235308958269
ENSG00000156467,0.9284417215346785,ENSG00000169758,0.3798765006924073
ENSG00000287276,-0.1463390959526813,ENSG00000169057,1.1058091427682326
ENSG00000214192,0.109218999359161,ENSG00000169762,-0.03858415810900606
ENSG00000217477,0.04818875913736797,ENSG00000169062,0.8301489247485243
ENSG00000238132,0.16978262464787405,ENSG00000169018,0.9121610451600466
ENSG00000236732,0.034286069912549774,ENSG00000169019,1.006916475648974
ENSG00000223445,0.016653541853175025,ENSG00000169020,0.4718190449920421
ENSG00000214245,0.034893916145095724,ENSG00000169021,0.45288834241311804
ENSG00000114757,0.04060894191986324,ENSG00000169026,0.09117280972806352
ENSG00000137185,0.9201799307614831,ENSG00000169031,-0.4775230609352512
ENSG00000162747,0.3173887529719073,ENSG00000169032,-0.23570853843474016
ENSG00000182742,0.051625824658881325,ENSG00000169035,-0.029546138768975442
ENSG00000178996,0.709610507377,ENSG00000169040,-0.05033091701064375
ENSG00000167770,0.7113838647360469,ENSG00000169045,0.25112763755478973
ENSG00000139433,0.6268064752452394,ENSG00000169047,0.42836475754463965
ENSG00000197756,0.851103848552814,ENSG00000169760,0.32389143013540955
ENSG00000135898,-0.11028796862235146,ENSG00000168288,0.05663850992321873
ENSG00000152117,0.21696843506411678,ENSG00000168291,0.22259569781100907
ENSG00000177732,1.167485632892842,ENSG00000168297,0.3785159214437406
ENSG00000214203,0.4328187499148609,ENSG00000168298,1.1458863721703674
ENSG00000168538,0.5876433355717765,ENSG00000168300,0.8298309118470577
ENSG00000249600,0.21331633413237347,ENSG00000168301,1.0501118292466987
ENSG00000146166,-0.377096375401893,ENSG00000168303,0.735312103630954
ENSG00000100815,0.8246956822594051,ENSG00000168309,0.09019544127191859
ENSG00000164051,0.6170856575132313,ENSG00000168310,0.22795914588646315
ENSG00000147481,0.556487651748304,ENSG00000168314,-0.1133808739128658
ENSG00000101265,0.4256939170614529,ENSG00000168333,0.081927938311419
ENSG00000231665,0.00039619878200015946,ENSG00000168334,0.39140851189968706
ENSG00000271283,0.8043585376494898,ENSG00000169413,0.6450586540556831
ENSG00000100376,0.9186585650748871,ENSG00000168096,0.6536790752017079
ENSG00000229145,-0.03813061752075436,ENSG00000168101,0.5501588195659219
ENSG00000105518,0.14178354005725335,ENSG00000168116,1.117987860883387
ENSG00000125285,0.005481163798776317,ENSG00000168118,0.6578252490901111
ENSG00000205301,-0.08897666242648888,ENSG00000168122,0.0003571627035073542
ENSG00000132471,0.4937749018029427,ENSG00000168124,0.11606541563052651
ENSG00000248608,0.08331611783010565,ENSG00000168126,0.3492833649885417
ENSG00000162775,0.691595251191921,ENSG00000168129,0.025442703926486544
ENSG00000026508,0.9730833871474065,ENSG00000168131,0.06549340917057407
ENSG00000229259,0.01572739824447967,ENSG00000168135,0.4405309534639537
ENSG00000001497,1.0657610596328713,ENSG00000168137,0.2554687045642412
ENSG00000163875,0.32015697918143005,ENSG00000168140,0.45856147931045826
ENSG00000083520,0.7283433061205149,ENSG00000168143,0.6148570104534397
ENSG00000224659,3.290038921338659,ENSG00000168148,0.27489818826723494
ENSG00000139719,1.0317500802555308,ENSG00000167968,0.36678114709929693
ENSG00000221855,0.05372355695159531,ENSG00000167969,0.13728606964918022
ENSG00000215760,0.14953316325965216,ENSG00000167971,0.26372904612873665
ENSG00000242888,0.07640318719124112,ENSG00000167972,0.759918310848798
ENSG00000123200,0.3203398096480381,ENSG00000167977,0.5741612041197359
ENSG00000064651,1.0080336597669688,ENSG00000167978,-0.12219665795163603
ENSG00000257246,0.7928103473517234,ENSG00000167981,0.38912055728142536
ENSG00000254897,0.04899648445212912,ENSG00000167984,0.28666258760832175
ENSG00000227973,-0.052316541177253095,ENSG00000167985,0.4195788922411561
ENSG00000198796,1.1613485041138238,ENSG00000167986,0.6898358688843853
ENSG00000173208,0.14776546984250244,ENSG00000167987,0.9579122010300178
ENSG00000243781,0.0783280479593304,ENSG00000167992,0.5463878345800706
ENSG00000278531,0.019257466295962644,ENSG00000168246,1.1407578764839794
ENSG00000170627,2.945983447727413,ENSG00000168255,0.6196087050143575
ENSG00000163938,0.5078475478229514,ENSG00000168256,1.01974337597273
ENSG00000275017,0.3282088857644689,ENSG00000168259,1.0233081025162818
ENSG00000189182,0.012628600166543462,ENSG00000168263,0.12092279073055312
ENSG00000158545,0.4674160305373034,ENSG00000168264,0.7613322111875114
ENSG00000168060,1.173607660906722,ENSG00000168267,0.11203374245495265
ENSG00000176248,0.47254053278627506,ENSG00000168268,1.6427081412703783
ENSG00000128581,1.074553461353151,ENSG00000168269,0.005969095112496356
ENSG00000253276,-0.09664891903899075,ENSG00000168273,0.6199130350148865
ENSG00000256861,0.034569319587871794,ENSG00000168275,1.0934314468827955
ENSG00000182472,1.8149346161697415,ENSG00000168280,0.5520891348707269
ENSG00000141552,0.9724679038585249,ENSG00000168282,0.9653769115251785
ENSG00000242477,-0.26488112227247984,ENSG00000168283,1.2821183028654692
ENSG00000165300,0.04634322440807783,ENSG00000168286,0.6893367514981472
ENSG00000119777,0.27130254009370436,ENSG00000169583,0.6581445921445411
ENSG00000165699,1.1831909696747336,ENSG00000169592,0.6017294625308862
ENSG00000120949,0.1649863602064191,ENSG00000169594,-0.07482878878243258
ENSG00000102312,0.7783488904058795,ENSG00000169598,-0.11444605493657178
ENSG00000219582,0.0439004693156736,ENSG00000169599,0.4988586707437612
ENSG00000205108,0.01687926879904854,ENSG00000169604,1.186168504059388
ENSG00000204718,0.08423116842959529,ENSG00000169607,2.5278513767436475
ENSG00000100314,0.07868127995052628,ENSG00000169609,0.8655138467763033
ENSG00000172071,0.230126370306718,ENSG00000169612,1.1955672254794654
ENSG00000230406,0.10725548999622991,ENSG00000169618,0.13275194542657578
ENSG00000087253,1.0454339851516048,ENSG00000169621,0.43953533028341285
ENSG00000128040,0.19292194803669363,ENSG00000169627,1.71285785990091
ENSG00000248409,0.008696765369456624,ENSG00000168894,0.7540531051570243
ENSG00000257210,0.15868321450373607,ENSG00000169418,-0.37938948363342284
ENSG00000215455,0.011249956351519944,ENSG00000169359,0.5033846149934211
ENSG00000243981,0.12378254722568179,ENSG00000169371,0.9318649825115117
ENSG00000213970,0.02045893856709657,ENSG00000169372,0.28900151290956355
ENSG00000275540,0.005852687885859086,ENSG00000169375,0.912034154770129
ENSG00000042753,0.6268115747681575,ENSG00000169379,0.42315780271435166
ENSG00000204396,0.47526496552383657,ENSG00000169385,1.2661197815847753
ENSG00000213938,0.07712020975366427,ENSG00000169393,0.031813653034675995
ENSG00000139233,1.1245165018311618,ENSG00000169397,-0.009323744438197789
ENSG00000116525,0.43190741759044093,ENSG00000169398,1.3999034902399083
ENSG00000166002,0.42319389388033724,ENSG00000169402,-0.035429128977853525
ENSG00000214853,0.10314562109462859,ENSG00000169403,0.5901989997651444
ENSG00000186272,0.7101332654687742,ENSG00000169410,0.6311383196349589
ENSG00000180613,-0.10709337835330437,ENSG00000169629,0.3245404698282268
ENSG00000215833,0.48007061392561967,ENSG00000168158,-0.11243170020641814
ENSG00000284834,0.1369275080945882,ENSG00000168159,1.1088413898853782
ENSG00000260914,0.6840410270950845,ENSG00000168172,0.8993939154244526
ENSG00000198718,0.8147594591106166,ENSG00000168175,0.9721757899638983
ENSG00000102021,0.18738068682766676,ENSG00000168209,1.0455566685343127
ENSG00000143079,0.45885381413619974,ENSG00000168214,0.8378070440517797
ENSG00000211780,0.16699269427588567,ENSG00000168216,0.33580256831455024
ENSG00000258083,0.1725583064428147,ENSG00000168228,0.7486568168926291
ENSG00000227745,0.0856997675826095,ENSG00000168229,0.01249144840332439
ENSG00000150995,0.43798155047265297,ENSG00000168234,1.0395317769051617
ENSG00000253663,0.038511925976032424,ENSG00000168237,-0.36158862297071526
ENSG00000204231,0.04589777777635762,ENSG00000168243,2.9385199319999624
ENSG00000108424,1.5433404970316538,ENSG00000169499,0.33491927644321695
ENSG00000262519,0.33215512575980854,ENSG00000169504,0.7113848432488217
ENSG00000251378,0.20994605026074908,ENSG00000169507,0.5538512885411304
ENSG00000251473,0.015051970027548276,ENSG00000169508,0.4486767341946396
